0.0259515	705	0	79
0.0262081	704	0	79
0.0264647	703	0	79
0.0267213	701	0	79
0.026978	699	0	79
0.0272346	696	0	79
0.0274912	691	0	79
0.0277478	688	0	79
0.0280045	686	0	79
0.0282611	680	0	79
0.0285177	669	0	77
0.0287879	669	0	77
0.029058	668	0	77
0.0293281	667	0	77
0.0295983	665	0	77
0.0298684	659	0	77
0.0301385	658	0	77
0.0304087	657	0	77
0.0306788	655	0	77
0.0309489	653	0	77
0.0312191	650	0	77
0.0314892	649	0	77
0.0317593	648	0	77
0.0320295	646	0	77
0.0322996	644	0	77
0.0325697	630	0	76
0.032847	629	0	76
0.0331243	628	0	76
0.0334016	628	0	76
0.0336789	625	0	76
0.0339562	623	0	76
0.0342334	622	0	76
0.0345107	622	0	76
0.034788	620	0	76
0.0350653	616	0	76
0.0353426	613	0	76
0.0356199	612	0	76
0.0358972	610	0	76
0.0361745	603	0	75
0.0364592	603	0	75
0.0367439	603	0	75
0.0370287	602	0	75
0.0373134	601	0	75
0.0375981	601	0	75
0.0378828	596	0	75
0.0381676	596	0	75
0.0384523	591	0	75
0.038737	590	0	75
0.0390218	586	0	75
0.0393065	586	0	75
0.0395912	583	0	75
0.039876	582	0	75
0.0401607	579	0	75
0.0404454	569	0	73
0.040746	569	0	73
0.0410465	567	0	73
0.0413471	565	0	73
0.0416476	563	0	73
0.0419482	561	0	73
0.0422487	559	0	73
0.0425493	558	0	73
0.0428498	553	0	73
0.0431503	551	0	73
0.0434509	551	0	73
0.0437514	547	0	73
0.044052	540	0	72
0.0443609	540	0	72
0.0446699	538	0	72
0.0449788	537	0	72
0.0452878	534	0	72
0.0455968	531	0	72
0.0459057	531	0	72
0.0462147	530	0	72
0.0465236	529	0	72
0.0468326	528	0	72
0.0471415	526	0	72
0.0474505	525	0	72
0.0477594	524	0	72
0.0480684	523	0	72
0.0483773	519	0	72
0.0486863	512	0	71
0.049004	512	0	71
0.0493217	512	0	71
0.0496394	510	0	71
0.0499572	503	0	71
0.0502749	500	0	71
0.0505926	499	0	71
0.0509103	495	0	71
0.051228	491	0	71
0.0515457	480	0	69
0.0518821	479	0	69
0.0522186	478	0	69
0.052555	476	0	69
0.0528914	476	0	69
0.0532278	474	0	69
0.0535642	474	0	69
0.0539006	473	0	69
0.054237	471	0	69
0.0545734	470	0	69
0.0549098	466	0	69
0.0552462	457	0	68
0.0555925	456	0	68
0.0559389	453	0	68
0.0562853	452	0	68
0.0566317	452	0	68
0.056978	450	0	68
0.0573244	449	0	68
0.0576708	447	0	68
0.0580171	447	0	68
0.0583635	444	0	68
0.0587099	443	0	68
0.0590562	442	0	68
0.0594026	431	0	67
0.0597594	431	0	67
0.0601162	430	0	67
0.060473	428	0	67
0.0608298	426	0	67
0.0611865	424	0	67
0.0615433	423	0	67
0.0619001	420	0	67
0.0622569	417	0	67
0.0626137	410	0	66
0.0629814	410	0	66
0.0633491	409	0	66
0.0637167	406	0	66
0.0640844	403	0	66
0.0644521	402	0	66
0.0648198	401	0	66
0.0651875	401	0	66
0.0655551	401	0	66
0.0659228	400	0	66
0.0662905	397	0	66
0.0666582	395	0	66
0.0670259	392	0	65
0.0674049	392	0	65
0.067784	390	0	65
0.0681631	387	0	65
0.0685422	387	0	65
0.0689213	386	0	65
0.0693003	383	0	65
0.0696794	382	0	65
0.0700585	380	0	65
0.0704376	379	0	65
0.0708167	376	0	65
0.0711957	375	0	65
0.0715748	371	0	63
0.0719783	370	0	63
0.0723819	369	0	63
0.0727854	369	0	63
0.0731889	367	0	63
0.0735925	366	0	63
0.073996	363	0	63
0.0743995	361	0	63
0.0748031	360	0	63
0.0752066	359	0	63
0.0756101	358	0	63
0.0760137	355	0	63
0.0764172	348	0	62
0.0768338	348	0	62
0.0772505	348	0	62
0.0776671	348	0	62
0.0780838	347	0	62
0.0785005	346	0	62
0.0789171	346	0	62
0.0793338	345	0	62
0.0797504	344	0	62
0.0801671	344	0	62
0.0805837	342	0	62
0.0810004	341	0	62
0.081417	341	0	62
0.0818337	338	0	62
0.0822503	337	0	62
0.082667	326	0	61
0.0830974	326	0	61
0.0835278	325	0	61
0.0839583	325	0	61
0.0843887	324	0	61
0.0848191	324	0	61
0.0852495	323	0	61
0.08568	322	0	61
0.0861104	321	0	61
0.0865408	320	0	61
0.0869712	316	0	60
0.0874161	316	0	60
0.087861	315	0	60
0.0883059	314	0	60
0.0887508	310	0	60
0.0891957	308	0	60
0.0896406	305	0	60
0.0900855	304	0	60
0.0905304	302	0	60
0.0909753	298	0	59
0.0914354	298	0	59
0.0918955	298	0	59
0.0923556	298	0	59
0.0928157	296	0	59
0.0932758	293	0	59
0.0937359	291	0	59
0.094196	291	0	59
0.0946561	291	0	59
0.0951162	290	0	59
0.0955763	289	0	59
0.0960364	289	0	59
0.0964965	288	0	59
0.0969566	287	0	59
0.0974167	285	0	59
0.0978768	281	0	58
0.0983529	281	0	58
0.098829	280	0	58
0.0993051	280	0	58
0.0997812	279	0	58
0.100257	278	0	58
0.100733	275	0	58
0.10121	275	0	58
0.101686	272	0	58
0.102162	268	0	58
0.102638	264	0	57
0.103131	264	0	57
0.103624	262	0	57
0.104117	261	0	57
0.10461	261	0	57
0.105103	259	0	57
0.105596	259	0	57
0.106089	257	0	57
0.106581	256	0	57
0.107074	256	0	57
0.107567	256	0	57
0.10806	256	0	57
0.108553	256	0	57
0.109046	255	0	57
0.109539	254	0	57
0.110032	251	0	56
0.110543	249	0	56
0.111054	249	0	56
0.111564	249	0	56
0.112075	249	0	56
0.112586	249	0	56
0.113096	249	0	56
0.113607	247	0	56
0.114118	246	0	56
0.114629	246	0	56
0.115139	246	0	56
0.11565	242	0	56
0.116161	242	0	56
0.116672	242	0	56
0.117182	242	0	56
0.117693	242	0	56
0.118204	241	0	56
0.118714	235	0	55
0.119244	234	0	55
0.119773	233	0	55
0.120303	232	0	55
0.120832	231	0	55
0.121362	231	0	55
0.121891	230	0	55
0.122421	230	0	55
0.12295	230	0	55
0.12348	228	0	55
0.124009	223	0	54
0.124558	223	0	54
0.125107	223	0	54
0.125657	222	0	54
0.126206	219	0	54
0.126755	218	0	54
0.127304	218	0	54
0.127854	217	0	54
0.128403	217	0	54
0.128952	214	0	54
0.129501	212	0	53
0.130072	212	0	53
0.130642	211	0	53
0.131212	211	0	53
0.131782	211	0	53
0.132352	211	0	53
0.132923	211	0	53
0.133493	211	0	53
0.134063	210	0	53
0.134633	210	0	53
0.135203	209	0	53
0.135773	209	0	53
0.136344	208	0	53
0.136914	207	0	53
0.137484	207	0	53
0.138054	205	0	53
0.138624	204	0	53
0.139194	202	0	53
0.139765	199	0	52
0.140357	199	0	52
0.140949	199	0	52
0.141542	199	0	52
0.142134	197	0	52
0.142726	196	0	52
0.143318	196	0	52
0.143911	195	0	52
0.144503	195	0	52
0.145095	194	0	52
0.145688	193	0	52
0.14628	192	0	52
0.146872	192	0	52
0.147465	192	0	52
0.148057	192	0	52
0.148649	192	0	52
0.149242	191	0	52
0.149834	190	0	51
0.15045	190	0	51
0.151065	190	0	51
0.151681	189	0	51
0.152297	189	0	51
0.152913	189	0	51
0.153529	188	0	51
0.154144	188	0	51
0.15476	188	0	51
0.155376	188	0	51
0.155992	187	0	51
0.156607	187	0	51
0.157223	187	0	51
0.157839	186	0	51
0.158455	185	0	51
0.15907	185	0	51
0.159686	185	0	51
0.160302	185	0	51
0.160918	185	0	51
0.161534	184	0	51
0.162149	184	0	51
0.162765	183	0	51
0.163381	181	0	51
0.163997	179	0	50
0.164637	179	0	50
0.165278	179	0	50
0.165919	177	0	50
0.166559	176	0	50
0.1672	173	0	50
0.16784	172	0	50
0.168481	172	0	50
0.169122	171	0	50
0.169762	169	0	49
0.170429	169	0	49
0.171097	169	0	49
0.171764	169	0	49
0.172431	168	0	49
0.173098	168	0	49
0.173765	168	0	49
0.174432	168	0	49
0.175099	168	0	49
0.175766	168	0	49
0.176433	167	0	49
0.1771	166	0	49
0.177767	166	0	49
0.178434	166	0	49
0.179101	165	0	49
0.179768	165	0	49
0.180435	165	0	49
0.181102	165	0	49
0.18177	165	0	49
0.182437	164	0	49
0.183104	164	0	49
0.183771	163	0	49
0.184438	163	0	49
0.185105	163	0	49
0.185772	162	0	49
0.186439	159	0	48
0.187134	158	0	48
0.187829	157	0	48
0.188524	156	0	48
0.18922	156	0	48
0.189915	156	0	48
0.19061	156	0	48
0.191305	155	0	48
0.192	155	0	48
0.192695	155	0	48
0.19339	153	0	48
0.194086	153	0	47
0.194811	153	0	47
0.195536	152	0	47
0.196261	150	0	47
0.196986	149	0	47
0.197711	149	0	47
0.198436	148	0	47
0.199161	147	0	47
0.199886	147	0	47
0.200611	147	0	47
0.201336	147	0	47
0.202061	146	0	47
0.202786	146	0	47
0.203511	145	0	47
0.204236	144	0	46
0.204993	144	0	46
0.20575	144	0	46
0.206507	144	0	46
0.207264	143	0	46
0.208021	142	0	46
0.208778	142	0	46
0.209534	142	0	46
0.210291	142	0	46
0.211048	142	0	46
0.211805	142	0	46
0.212562	142	0	46
0.213319	142	0	46
0.214076	142	0	46
0.214833	140	0	46
0.21559	140	0	46
0.216347	139	0	46
0.217104	138	0	46
0.21786	138	0	46
0.218617	138	0	46
0.219374	138	0	46
0.220131	138	0	46
0.220888	138	0	46
0.221645	138	0	46
0.222402	138	0	46
0.223159	136	0	46
0.223916	132	0	45
0.224707	132	0	45
0.225498	132	0	45
0.226288	131	0	45
0.227079	131	0	45
0.22787	131	0	45
0.228661	130	0	45
0.229452	130	0	45
0.230243	130	0	45
0.231034	130	0	45
0.231825	128	0	45
0.232616	125	0	44
0.233443	125	0	44
0.23427	125	0	44
0.235098	124	0	44
0.235925	124	0	44
0.236752	123	0	44
0.237579	123	0	44
0.238407	123	0	44
0.239234	123	0	44
0.240061	121	0	44
0.240889	119	0	43
0.241755	119	0	43
0.242621	118	0	43
0.243487	117	0	43
0.244353	116	0	43
0.24522	115	0	43
0.246086	115	0	43
0.246952	115	0	43
0.247818	115	0	43
0.248684	115	0	43
0.249551	114	0	43
0.250417	109	0	42
0.251325	109	0	42
0.252233	106	0	42
0.253141	106	0	41
0.254093	106	0	41
0.255046	106	0	41
0.255999	104	0	41
0.256952	102	0	41
0.257905	102	0	41
0.258857	101	0	41
0.25981	101	0	41
0.260763	100	0	41
0.261716	99	0	41
